source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20241025_GBM_FFPE_DIA_071	20241025_GBM_FFPE_DIA_071	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241025_GBM_FFPE_DIA_071	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241025_GBM_FFPE_DIA_071.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241025_GBM_FFPE_DIA_072	20241025_GBM_FFPE_DIA_072	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241025_GBM_FFPE_DIA_072	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241025_GBM_FFPE_DIA_072.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241025_GBM_FFPE_DIA_073	20241025_GBM_FFPE_DIA_073	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241025_GBM_FFPE_DIA_073	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241025_GBM_FFPE_DIA_073.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241025_GBM_FFPE_DIA_074	20241025_GBM_FFPE_DIA_074	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241025_GBM_FFPE_DIA_074	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241025_GBM_FFPE_DIA_074.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241025_GBM_FFPE_DIA_075	20241025_GBM_FFPE_DIA_075	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241025_GBM_FFPE_DIA_075	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241025_GBM_FFPE_DIA_075.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241025_GBM_FFPE_DIA_076	20241025_GBM_FFPE_DIA_076	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241025_GBM_FFPE_DIA_076	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241025_GBM_FFPE_DIA_076.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241025_GBM_FFPE_DIA_077	20241025_GBM_FFPE_DIA_077	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241025_GBM_FFPE_DIA_077	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241025_GBM_FFPE_DIA_077.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241025_GBM_FFPE_DIA_078	20241025_GBM_FFPE_DIA_078	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241025_GBM_FFPE_DIA_078	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241025_GBM_FFPE_DIA_078.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241025_GBM_FFPE_DIA_079	20241025_GBM_FFPE_DIA_079	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241025_GBM_FFPE_DIA_079	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241025_GBM_FFPE_DIA_079.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241025_GBM_FFPE_DIA_080	20241025_GBM_FFPE_DIA_080	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241025_GBM_FFPE_DIA_080	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241025_GBM_FFPE_DIA_080.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241025_GBM_FFPE_DIA_081	20241025_GBM_FFPE_DIA_081	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241025_GBM_FFPE_DIA_081	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241025_GBM_FFPE_DIA_081.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241025_GBM_FFPE_DIA_082	20241025_GBM_FFPE_DIA_082	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241025_GBM_FFPE_DIA_082	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241025_GBM_FFPE_DIA_082.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241025_GBM_FFPE_DIA_083	20241025_GBM_FFPE_DIA_083	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241025_GBM_FFPE_DIA_083	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241025_GBM_FFPE_DIA_083.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241025_GBM_FFPE_DIA_084	20241025_GBM_FFPE_DIA_084	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241025_GBM_FFPE_DIA_084	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241025_GBM_FFPE_DIA_084.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241025_GBM_FFPE_DIA_086	20241025_GBM_FFPE_DIA_086	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241025_GBM_FFPE_DIA_086	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241025_GBM_FFPE_DIA_086.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241025_GBM_FFPE_DIA_087	20241025_GBM_FFPE_DIA_087	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241025_GBM_FFPE_DIA_087	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241025_GBM_FFPE_DIA_087.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241025_GBM_FFPE_DIA_088	20241025_GBM_FFPE_DIA_088	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241025_GBM_FFPE_DIA_088	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241025_GBM_FFPE_DIA_088.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241025_GBM_FFPE_DIA_089	20241025_GBM_FFPE_DIA_089	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241025_GBM_FFPE_DIA_089	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241025_GBM_FFPE_DIA_089.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241025_GBM_FFPE_DIA_090	20241025_GBM_FFPE_DIA_090	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241025_GBM_FFPE_DIA_090	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241025_GBM_FFPE_DIA_090.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241025_GBM_FFPE_DIA_091	20241025_GBM_FFPE_DIA_091	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241025_GBM_FFPE_DIA_091	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241025_GBM_FFPE_DIA_091.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241025_GBM_FFPE_DIA_092	20241025_GBM_FFPE_DIA_092	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241025_GBM_FFPE_DIA_092	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241025_GBM_FFPE_DIA_092.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241025_GBM_FFPE_DIA_093	20241025_GBM_FFPE_DIA_093	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241025_GBM_FFPE_DIA_093	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241025_GBM_FFPE_DIA_093.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241025_GBM_FFPE_DIA_098	20241025_GBM_FFPE_DIA_098	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241025_GBM_FFPE_DIA_098	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241025_GBM_FFPE_DIA_098.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241025_GBM_FFPE_DIA_099	20241025_GBM_FFPE_DIA_099	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241025_GBM_FFPE_DIA_099	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241025_GBM_FFPE_DIA_099.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241025_GBM_FFPE_DIA_100	20241025_GBM_FFPE_DIA_100	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241025_GBM_FFPE_DIA_100	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241025_GBM_FFPE_DIA_100.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241025_GBM_FFPE_DIA_101	20241025_GBM_FFPE_DIA_101	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241025_GBM_FFPE_DIA_101	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241025_GBM_FFPE_DIA_101.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241025_GBM_FFPE_DIA_102	20241025_GBM_FFPE_DIA_102	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241025_GBM_FFPE_DIA_102	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241025_GBM_FFPE_DIA_102.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241025_GBM_FFPE_DIA_103	20241025_GBM_FFPE_DIA_103	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241025_GBM_FFPE_DIA_103	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241025_GBM_FFPE_DIA_103.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241025_GBM_FFPE_DIA_104	20241025_GBM_FFPE_DIA_104	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241025_GBM_FFPE_DIA_104	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241025_GBM_FFPE_DIA_104.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241025_GBM_FFPE_DIA_105	20241025_GBM_FFPE_DIA_105	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241025_GBM_FFPE_DIA_105	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241025_GBM_FFPE_DIA_105.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241101_GBM_FFPE_DIA_011	20241101_GBM_FFPE_DIA_011	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241101_GBM_FFPE_DIA_011	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241101_GBM_FFPE_DIA_011.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241101_GBM_FFPE_DIA_012	20241101_GBM_FFPE_DIA_012	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241101_GBM_FFPE_DIA_012	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241101_GBM_FFPE_DIA_012.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241101_GBM_FFPE_DIA_013	20241101_GBM_FFPE_DIA_013	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241101_GBM_FFPE_DIA_013	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241101_GBM_FFPE_DIA_013.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241101_GBM_FFPE_DIA_015	20241101_GBM_FFPE_DIA_015	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241101_GBM_FFPE_DIA_015	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241101_GBM_FFPE_DIA_015.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241101_GBM_FFPE_DIA_016	20241101_GBM_FFPE_DIA_016	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241101_GBM_FFPE_DIA_016	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241101_GBM_FFPE_DIA_016.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241101_GBM_FFPE_DIA_017	20241101_GBM_FFPE_DIA_017	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241101_GBM_FFPE_DIA_017	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241101_GBM_FFPE_DIA_017.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
20241101_GBM_FFPE_DIA_018	20241101_GBM_FFPE_DIA_018	Homo sapiens	Brain	not applicable	Glioblastoma	Metaproteomic_profiling_reveals_viral_proteins_and_associated_host_proteomic_alterations_in_glioblastoma	Brain	Brain	not available	not available	not available	not available	1	20241101_GBM_FFPE_DIA_018	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	not available	1	1	20241101_GBM_FFPE_DIA_018.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Brain
