source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
180808_VE1_PM4_ToK_AGR_Sputum_A1_TR1_2_14	180808_VE1_PM4_ToK_AGR_Sputum_A1_TR1_2_14	Homo sapiens	Sputum	not applicable	Cystic fibrosis	A_combined_metaproteomics_and_metabolomics_approach_for_the_in_vivo_analysis_of_cystic_fibrosis_sputum_focusing_on_microbial_pathogens	Sputum	Sputum	not available	not available	not available	not available	1	180808_VE1_PM4_ToK_AGR_Sputum_A1_TR1_2_14	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	180808_VE1_PM4_ToK_AGR_Sputum_A1_TR1_2_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Sputum
180808_VE1_PM4_ToK_AGR_Sputum_A1_TR1_2_20	180808_VE1_PM4_ToK_AGR_Sputum_A1_TR1_2_20	Homo sapiens	Sputum	not applicable	Cystic fibrosis	A_combined_metaproteomics_and_metabolomics_approach_for_the_in_vivo_analysis_of_cystic_fibrosis_sputum_focusing_on_microbial_pathogens	Sputum	Sputum	not available	not available	not available	not available	1	180808_VE1_PM4_ToK_AGR_Sputum_A1_TR1_2_20	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	180808_VE1_PM4_ToK_AGR_Sputum_A1_TR1_2_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Sputum
180808_VE1_PM4_ToK_AGR_Sputum_A1_TR1_2_2_180815190752	180808_VE1_PM4_ToK_AGR_Sputum_A1_TR1_2_2_180815190752	Homo sapiens	Sputum	not applicable	Cystic fibrosis	A_combined_metaproteomics_and_metabolomics_approach_for_the_in_vivo_analysis_of_cystic_fibrosis_sputum_focusing_on_microbial_pathogens	Sputum	Sputum	not available	not available	not available	not available	1	180808_VE1_PM4_ToK_AGR_Sputum_A1_TR1_2_2_180815190752	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	180808_VE1_PM4_ToK_AGR_Sputum_A1_TR1_2_2_180815190752.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Sputum
180808_VE1_PM4_ToK_AGR_Sputum_A1_TR1_2_3_180815211045	180808_VE1_PM4_ToK_AGR_Sputum_A1_TR1_2_3_180815211045	Homo sapiens	Sputum	not applicable	Cystic fibrosis	A_combined_metaproteomics_and_metabolomics_approach_for_the_in_vivo_analysis_of_cystic_fibrosis_sputum_focusing_on_microbial_pathogens	Sputum	Sputum	not available	not available	not available	not available	1	180808_VE1_PM4_ToK_AGR_Sputum_A1_TR1_2_3_180815211045	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	180808_VE1_PM4_ToK_AGR_Sputum_A1_TR1_2_3_180815211045.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Sputum
180808_VE1_PM4_ToK_AGR_Sputum_A1_TR1_2_8	180808_VE1_PM4_ToK_AGR_Sputum_A1_TR1_2_8	Homo sapiens	Sputum	not applicable	Cystic fibrosis	A_combined_metaproteomics_and_metabolomics_approach_for_the_in_vivo_analysis_of_cystic_fibrosis_sputum_focusing_on_microbial_pathogens	Sputum	Sputum	not available	not available	not available	not available	1	180808_VE1_PM4_ToK_AGR_Sputum_A1_TR1_2_8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	180808_VE1_PM4_ToK_AGR_Sputum_A1_TR1_2_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Sputum
180808_VE1_PM4_ToK_AGR_Sputum_A1_TR1_2_9	180808_VE1_PM4_ToK_AGR_Sputum_A1_TR1_2_9	Homo sapiens	Sputum	not applicable	Cystic fibrosis	A_combined_metaproteomics_and_metabolomics_approach_for_the_in_vivo_analysis_of_cystic_fibrosis_sputum_focusing_on_microbial_pathogens	Sputum	Sputum	not available	not available	not available	not available	1	180808_VE1_PM4_ToK_AGR_Sputum_A1_TR1_2_9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	180808_VE1_PM4_ToK_AGR_Sputum_A1_TR1_2_9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Sputum
180809_VE1_PM4_ToK_AGR_Sputum_A1_TR2_5_12	180809_VE1_PM4_ToK_AGR_Sputum_A1_TR2_5_12	Homo sapiens	Sputum	not applicable	Cystic fibrosis	A_combined_metaproteomics_and_metabolomics_approach_for_the_in_vivo_analysis_of_cystic_fibrosis_sputum_focusing_on_microbial_pathogens	Sputum	Sputum	not available	not available	not available	not available	1	180809_VE1_PM4_ToK_AGR_Sputum_A1_TR2_5_12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	180809_VE1_PM4_ToK_AGR_Sputum_A1_TR2_5_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Sputum
180809_VE1_PM4_ToK_AGR_Sputum_A1_TR2_5_13	180809_VE1_PM4_ToK_AGR_Sputum_A1_TR2_5_13	Homo sapiens	Sputum	not applicable	Cystic fibrosis	A_combined_metaproteomics_and_metabolomics_approach_for_the_in_vivo_analysis_of_cystic_fibrosis_sputum_focusing_on_microbial_pathogens	Sputum	Sputum	not available	not available	not available	not available	1	180809_VE1_PM4_ToK_AGR_Sputum_A1_TR2_5_13	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	180809_VE1_PM4_ToK_AGR_Sputum_A1_TR2_5_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Sputum
180809_VE1_PM4_ToK_AGR_Sputum_A1_TR2_5_14	180809_VE1_PM4_ToK_AGR_Sputum_A1_TR2_5_14	Homo sapiens	Sputum	not applicable	Cystic fibrosis	A_combined_metaproteomics_and_metabolomics_approach_for_the_in_vivo_analysis_of_cystic_fibrosis_sputum_focusing_on_microbial_pathogens	Sputum	Sputum	not available	not available	not available	not available	1	180809_VE1_PM4_ToK_AGR_Sputum_A1_TR2_5_14	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	180809_VE1_PM4_ToK_AGR_Sputum_A1_TR2_5_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Sputum
180809_VE1_PM4_ToK_AGR_Sputum_A1_TR2_5_17	180809_VE1_PM4_ToK_AGR_Sputum_A1_TR2_5_17	Homo sapiens	Sputum	not applicable	Cystic fibrosis	A_combined_metaproteomics_and_metabolomics_approach_for_the_in_vivo_analysis_of_cystic_fibrosis_sputum_focusing_on_microbial_pathogens	Sputum	Sputum	not available	not available	not available	not available	1	180809_VE1_PM4_ToK_AGR_Sputum_A1_TR2_5_17	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	180809_VE1_PM4_ToK_AGR_Sputum_A1_TR2_5_17.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Sputum
180809_VE1_PM4_ToK_AGR_Sputum_A1_TR2_5_20	180809_VE1_PM4_ToK_AGR_Sputum_A1_TR2_5_20	Homo sapiens	Sputum	not applicable	Cystic fibrosis	A_combined_metaproteomics_and_metabolomics_approach_for_the_in_vivo_analysis_of_cystic_fibrosis_sputum_focusing_on_microbial_pathogens	Sputum	Sputum	not available	not available	not available	not available	1	180809_VE1_PM4_ToK_AGR_Sputum_A1_TR2_5_20	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	180809_VE1_PM4_ToK_AGR_Sputum_A1_TR2_5_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Sputum
180809_VE1_PM4_ToK_AGR_Sputum_A1_TR2_5_8	180809_VE1_PM4_ToK_AGR_Sputum_A1_TR2_5_8	Homo sapiens	Sputum	not applicable	Cystic fibrosis	A_combined_metaproteomics_and_metabolomics_approach_for_the_in_vivo_analysis_of_cystic_fibrosis_sputum_focusing_on_microbial_pathogens	Sputum	Sputum	not available	not available	not available	not available	1	180809_VE1_PM4_ToK_AGR_Sputum_A1_TR2_5_8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	180809_VE1_PM4_ToK_AGR_Sputum_A1_TR2_5_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Sputum
180821_VE1_PM4_ToK_AGR_Sputum_A1_TR2_2_13	180821_VE1_PM4_ToK_AGR_Sputum_A1_TR2_2_13	Homo sapiens	Sputum	not applicable	Cystic fibrosis	A_combined_metaproteomics_and_metabolomics_approach_for_the_in_vivo_analysis_of_cystic_fibrosis_sputum_focusing_on_microbial_pathogens	Sputum	Sputum	not available	not available	not available	not available	1	180821_VE1_PM4_ToK_AGR_Sputum_A1_TR2_2_13	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	180821_VE1_PM4_ToK_AGR_Sputum_A1_TR2_2_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Sputum
180821_VE1_PM4_ToK_AGR_Sputum_A1_TR2_2_19	180821_VE1_PM4_ToK_AGR_Sputum_A1_TR2_2_19	Homo sapiens	Sputum	not applicable	Cystic fibrosis	A_combined_metaproteomics_and_metabolomics_approach_for_the_in_vivo_analysis_of_cystic_fibrosis_sputum_focusing_on_microbial_pathogens	Sputum	Sputum	not available	not available	not available	not available	1	180821_VE1_PM4_ToK_AGR_Sputum_A1_TR2_2_19	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	180821_VE1_PM4_ToK_AGR_Sputum_A1_TR2_2_19.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Sputum
180821_VE1_PM4_ToK_AGR_Sputum_A1_TR2_2_2	180821_VE1_PM4_ToK_AGR_Sputum_A1_TR2_2_2	Homo sapiens	Sputum	not applicable	Cystic fibrosis	A_combined_metaproteomics_and_metabolomics_approach_for_the_in_vivo_analysis_of_cystic_fibrosis_sputum_focusing_on_microbial_pathogens	Sputum	Sputum	not available	not available	not available	not available	1	180821_VE1_PM4_ToK_AGR_Sputum_A1_TR2_2_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	180821_VE1_PM4_ToK_AGR_Sputum_A1_TR2_2_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Sputum
180821_VE1_PM4_ToK_AGR_Sputum_A1_TR2_2_3	180821_VE1_PM4_ToK_AGR_Sputum_A1_TR2_2_3	Homo sapiens	Sputum	not applicable	Cystic fibrosis	A_combined_metaproteomics_and_metabolomics_approach_for_the_in_vivo_analysis_of_cystic_fibrosis_sputum_focusing_on_microbial_pathogens	Sputum	Sputum	not available	not available	not available	not available	1	180821_VE1_PM4_ToK_AGR_Sputum_A1_TR2_2_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	180821_VE1_PM4_ToK_AGR_Sputum_A1_TR2_2_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Sputum
180821_VE1_PM4_ToK_AGR_Sputum_A1_TR2_2_5	180821_VE1_PM4_ToK_AGR_Sputum_A1_TR2_2_5	Homo sapiens	Sputum	not applicable	Cystic fibrosis	A_combined_metaproteomics_and_metabolomics_approach_for_the_in_vivo_analysis_of_cystic_fibrosis_sputum_focusing_on_microbial_pathogens	Sputum	Sputum	not available	not available	not available	not available	1	180821_VE1_PM4_ToK_AGR_Sputum_A1_TR2_2_5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	180821_VE1_PM4_ToK_AGR_Sputum_A1_TR2_2_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Sputum
180821_VE1_PM4_ToK_AGR_Sputum_A1_TR2_2_7	180821_VE1_PM4_ToK_AGR_Sputum_A1_TR2_2_7	Homo sapiens	Sputum	not applicable	Cystic fibrosis	A_combined_metaproteomics_and_metabolomics_approach_for_the_in_vivo_analysis_of_cystic_fibrosis_sputum_focusing_on_microbial_pathogens	Sputum	Sputum	not available	not available	not available	not available	1	180821_VE1_PM4_ToK_AGR_Sputum_A1_TR2_2_7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	180821_VE1_PM4_ToK_AGR_Sputum_A1_TR2_2_7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Sputum
181005_VE1_PM4_ThS_AGR_Sputum_E2_1_TR1_02	181005_VE1_PM4_ThS_AGR_Sputum_E2_1_TR1_02	Homo sapiens	Sputum	not applicable	Cystic fibrosis	A_combined_metaproteomics_and_metabolomics_approach_for_the_in_vivo_analysis_of_cystic_fibrosis_sputum_focusing_on_microbial_pathogens	Sputum	Sputum	not available	not available	not available	not available	1	181005_VE1_PM4_ThS_AGR_Sputum_E2_1_TR1_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	181005_VE1_PM4_ThS_AGR_Sputum_E2_1_TR1_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Sputum
181005_VE1_PM4_ThS_AGR_Sputum_E2_1_TR1_10	181005_VE1_PM4_ThS_AGR_Sputum_E2_1_TR1_10	Homo sapiens	Sputum	not applicable	Cystic fibrosis	A_combined_metaproteomics_and_metabolomics_approach_for_the_in_vivo_analysis_of_cystic_fibrosis_sputum_focusing_on_microbial_pathogens	Sputum	Sputum	not available	not available	not available	not available	1	181005_VE1_PM4_ThS_AGR_Sputum_E2_1_TR1_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	181005_VE1_PM4_ThS_AGR_Sputum_E2_1_TR1_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Sputum
181005_VE1_PM4_ThS_AGR_Sputum_E2_1_TR1_13	181005_VE1_PM4_ThS_AGR_Sputum_E2_1_TR1_13	Homo sapiens	Sputum	not applicable	Cystic fibrosis	A_combined_metaproteomics_and_metabolomics_approach_for_the_in_vivo_analysis_of_cystic_fibrosis_sputum_focusing_on_microbial_pathogens	Sputum	Sputum	not available	not available	not available	not available	1	181005_VE1_PM4_ThS_AGR_Sputum_E2_1_TR1_13	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	181005_VE1_PM4_ThS_AGR_Sputum_E2_1_TR1_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Sputum
181005_VE1_PM4_ThS_AGR_Sputum_E2_1_TR1_14	181005_VE1_PM4_ThS_AGR_Sputum_E2_1_TR1_14	Homo sapiens	Sputum	not applicable	Cystic fibrosis	A_combined_metaproteomics_and_metabolomics_approach_for_the_in_vivo_analysis_of_cystic_fibrosis_sputum_focusing_on_microbial_pathogens	Sputum	Sputum	not available	not available	not available	not available	1	181005_VE1_PM4_ThS_AGR_Sputum_E2_1_TR1_14	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	181005_VE1_PM4_ThS_AGR_Sputum_E2_1_TR1_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Sputum
181005_VE1_PM4_ThS_AGR_Sputum_E2_1_TR1_15	181005_VE1_PM4_ThS_AGR_Sputum_E2_1_TR1_15	Homo sapiens	Sputum	not applicable	Cystic fibrosis	A_combined_metaproteomics_and_metabolomics_approach_for_the_in_vivo_analysis_of_cystic_fibrosis_sputum_focusing_on_microbial_pathogens	Sputum	Sputum	not available	not available	not available	not available	1	181005_VE1_PM4_ThS_AGR_Sputum_E2_1_TR1_15	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	181005_VE1_PM4_ThS_AGR_Sputum_E2_1_TR1_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Sputum
181005_VE1_PM4_ThS_AGR_Sputum_E2_1_TR1_17	181005_VE1_PM4_ThS_AGR_Sputum_E2_1_TR1_17	Homo sapiens	Sputum	not applicable	Cystic fibrosis	A_combined_metaproteomics_and_metabolomics_approach_for_the_in_vivo_analysis_of_cystic_fibrosis_sputum_focusing_on_microbial_pathogens	Sputum	Sputum	not available	not available	not available	not available	1	181005_VE1_PM4_ThS_AGR_Sputum_E2_1_TR1_17	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	181005_VE1_PM4_ThS_AGR_Sputum_E2_1_TR1_17.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Sputum
181007_VE1_PM4_ThS_AGR_Sputum_E2_1_TR2_01	181007_VE1_PM4_ThS_AGR_Sputum_E2_1_TR2_01	Homo sapiens	Sputum	not applicable	Cystic fibrosis	A_combined_metaproteomics_and_metabolomics_approach_for_the_in_vivo_analysis_of_cystic_fibrosis_sputum_focusing_on_microbial_pathogens	Sputum	Sputum	not available	not available	not available	not available	1	181007_VE1_PM4_ThS_AGR_Sputum_E2_1_TR2_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	181007_VE1_PM4_ThS_AGR_Sputum_E2_1_TR2_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Sputum
181007_VE1_PM4_ThS_AGR_Sputum_E2_1_TR2_05	181007_VE1_PM4_ThS_AGR_Sputum_E2_1_TR2_05	Homo sapiens	Sputum	not applicable	Cystic fibrosis	A_combined_metaproteomics_and_metabolomics_approach_for_the_in_vivo_analysis_of_cystic_fibrosis_sputum_focusing_on_microbial_pathogens	Sputum	Sputum	not available	not available	not available	not available	1	181007_VE1_PM4_ThS_AGR_Sputum_E2_1_TR2_05	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	181007_VE1_PM4_ThS_AGR_Sputum_E2_1_TR2_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Sputum
