source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
SputumPellet_042915_Ivacaftor_bacterialP_PT7_D7_labelfree_1	SputumPellet_042915_Ivacaftor_bacterialP_PT7_D7_labelfree_1	Pseudomonas aeruginosa	Airway fluid	not applicable	Cystic fibrosis	In_vivo_proteome_of_Pseudomonas_aeruginosa_in_airways_of_cystic_fibrosis_patients	Airway fluid	Airway fluid	not available	not available	not available	not available	1	SputumPellet_042915_Ivacaftor_bacterialP_PT7_D7_labelfree_1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	SputumPellet_042915_Ivacaftor_bacterialP_PT7_D7_labelfree_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Airway fluid
SputumPellet_042915_Ivacaftor_bacterialP_PT7_D7_labelfree_3	SputumPellet_042915_Ivacaftor_bacterialP_PT7_D7_labelfree_3	Pseudomonas aeruginosa	Airway fluid	not applicable	Cystic fibrosis	In_vivo_proteome_of_Pseudomonas_aeruginosa_in_airways_of_cystic_fibrosis_patients	Airway fluid	Airway fluid	not available	not available	not available	not available	1	SputumPellet_042915_Ivacaftor_bacterialP_PT7_D7_labelfree_3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	SputumPellet_042915_Ivacaftor_bacterialP_PT7_D7_labelfree_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Airway fluid
SputumPellet_043015_Ivacaftor_bacterialP_PT4_D0_labelfree_4	SputumPellet_043015_Ivacaftor_bacterialP_PT4_D0_labelfree_4	Pseudomonas aeruginosa	Airway fluid	not applicable	Cystic fibrosis	In_vivo_proteome_of_Pseudomonas_aeruginosa_in_airways_of_cystic_fibrosis_patients	Airway fluid	Airway fluid	not available	not available	not available	not available	1	SputumPellet_043015_Ivacaftor_bacterialP_PT4_D0_labelfree_4	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	SputumPellet_043015_Ivacaftor_bacterialP_PT4_D0_labelfree_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Airway fluid
SputumPellet_050115_Ivacaftor_bacterialP_PT10_D0_labelfree_1	SputumPellet_050115_Ivacaftor_bacterialP_PT10_D0_labelfree_1	Pseudomonas aeruginosa	Airway fluid	not applicable	Cystic fibrosis	In_vivo_proteome_of_Pseudomonas_aeruginosa_in_airways_of_cystic_fibrosis_patients	Airway fluid	Airway fluid	not available	not available	not available	not available	1	SputumPellet_050115_Ivacaftor_bacterialP_PT10_D0_labelfree_1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	SputumPellet_050115_Ivacaftor_bacterialP_PT10_D0_labelfree_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Airway fluid
SputumPellet_050115_Ivacaftor_bacterialP_PT10_D0_labelfree_2	SputumPellet_050115_Ivacaftor_bacterialP_PT10_D0_labelfree_2	Pseudomonas aeruginosa	Airway fluid	not applicable	Cystic fibrosis	In_vivo_proteome_of_Pseudomonas_aeruginosa_in_airways_of_cystic_fibrosis_patients	Airway fluid	Airway fluid	not available	not available	not available	not available	1	SputumPellet_050115_Ivacaftor_bacterialP_PT10_D0_labelfree_2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	SputumPellet_050115_Ivacaftor_bacterialP_PT10_D0_labelfree_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Airway fluid
SputumPellet_050215_Ivacaftor_bacterialP_PT1_D0_labelfree_3	SputumPellet_050215_Ivacaftor_bacterialP_PT1_D0_labelfree_3	Pseudomonas aeruginosa	Airway fluid	not applicable	Cystic fibrosis	In_vivo_proteome_of_Pseudomonas_aeruginosa_in_airways_of_cystic_fibrosis_patients	Airway fluid	Airway fluid	not available	not available	not available	not available	1	SputumPellet_050215_Ivacaftor_bacterialP_PT1_D0_labelfree_3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	SputumPellet_050215_Ivacaftor_bacterialP_PT1_D0_labelfree_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Airway fluid
SputumPellet_050215_Ivacaftor_bacterialP_PT1_D210_labelfree_3	SputumPellet_050215_Ivacaftor_bacterialP_PT1_D210_labelfree_3	Pseudomonas aeruginosa	Airway fluid	not applicable	Cystic fibrosis	In_vivo_proteome_of_Pseudomonas_aeruginosa_in_airways_of_cystic_fibrosis_patients	Airway fluid	Airway fluid	not available	not available	not available	not available	1	SputumPellet_050215_Ivacaftor_bacterialP_PT1_D210_labelfree_3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	SputumPellet_050215_Ivacaftor_bacterialP_PT1_D210_labelfree_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Airway fluid
SputumPellet_050215_Ivacaftor_bacterialP_PT1_D2_labelfree_3	SputumPellet_050215_Ivacaftor_bacterialP_PT1_D2_labelfree_3	Pseudomonas aeruginosa	Airway fluid	not applicable	Cystic fibrosis	In_vivo_proteome_of_Pseudomonas_aeruginosa_in_airways_of_cystic_fibrosis_patients	Airway fluid	Airway fluid	not available	not available	not available	not available	1	SputumPellet_050215_Ivacaftor_bacterialP_PT1_D2_labelfree_3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	SputumPellet_050215_Ivacaftor_bacterialP_PT1_D2_labelfree_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Airway fluid
SputumPellet_050215_Ivacaftor_bacterialP_PT1_D8_labelfree_2	SputumPellet_050215_Ivacaftor_bacterialP_PT1_D8_labelfree_2	Pseudomonas aeruginosa	Airway fluid	not applicable	Cystic fibrosis	In_vivo_proteome_of_Pseudomonas_aeruginosa_in_airways_of_cystic_fibrosis_patients	Airway fluid	Airway fluid	not available	not available	not available	not available	1	SputumPellet_050215_Ivacaftor_bacterialP_PT1_D8_labelfree_2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	SputumPellet_050215_Ivacaftor_bacterialP_PT1_D8_labelfree_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Airway fluid
SputumPellet_050215_Ivacaftor_bacterialP_PT1_D8_labelfree_3	SputumPellet_050215_Ivacaftor_bacterialP_PT1_D8_labelfree_3	Pseudomonas aeruginosa	Airway fluid	not applicable	Cystic fibrosis	In_vivo_proteome_of_Pseudomonas_aeruginosa_in_airways_of_cystic_fibrosis_patients	Airway fluid	Airway fluid	not available	not available	not available	not available	1	SputumPellet_050215_Ivacaftor_bacterialP_PT1_D8_labelfree_3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	SputumPellet_050215_Ivacaftor_bacterialP_PT1_D8_labelfree_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Airway fluid
SputumPellet_050215_Ivacaftor_bacterialP_PT1_D8_labelfree_4	SputumPellet_050215_Ivacaftor_bacterialP_PT1_D8_labelfree_4	Pseudomonas aeruginosa	Airway fluid	not applicable	Cystic fibrosis	In_vivo_proteome_of_Pseudomonas_aeruginosa_in_airways_of_cystic_fibrosis_patients	Airway fluid	Airway fluid	not available	not available	not available	not available	1	SputumPellet_050215_Ivacaftor_bacterialP_PT1_D8_labelfree_4	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	SputumPellet_050215_Ivacaftor_bacterialP_PT1_D8_labelfree_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Airway fluid
SputumPellet_2015_6_21_UW_PT46sputum_2ndP_5-3-13_labelfree_QE1	SputumPellet_2015_6_21_UW_PT46sputum_2ndP_5-3-13_labelfree_QE1	Pseudomonas aeruginosa	Airway fluid	not applicable	Cystic fibrosis	In_vivo_proteome_of_Pseudomonas_aeruginosa_in_airways_of_cystic_fibrosis_patients	Airway fluid	Airway fluid	not available	not available	not available	not available	1	SputumPellet_2015_6_21_UW_PT46sputum_2ndP_5-3-13_labelfree_QE1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	SputumPellet_2015_6_21_UW_PT46sputum_2ndP_5-3-13_labelfree_QE1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Airway fluid
SputumPellet_2015_6_22_UW_PT3sputum_2ndP_4-10-13_labelfree_QE3	SputumPellet_2015_6_22_UW_PT3sputum_2ndP_4-10-13_labelfree_QE3	Pseudomonas aeruginosa	Airway fluid	not applicable	Cystic fibrosis	In_vivo_proteome_of_Pseudomonas_aeruginosa_in_airways_of_cystic_fibrosis_patients	Airway fluid	Airway fluid	not available	not available	not available	not available	1	SputumPellet_2015_6_22_UW_PT3sputum_2ndP_4-10-13_labelfree_QE3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	SputumPellet_2015_6_22_UW_PT3sputum_2ndP_4-10-13_labelfree_QE3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Airway fluid
SputumPellet_2015_6_22_UW_PT3sputum_2ndP_5-8-13_trypTXBrij_QE2	SputumPellet_2015_6_22_UW_PT3sputum_2ndP_5-8-13_trypTXBrij_QE2	Pseudomonas aeruginosa	Airway fluid	not applicable	Cystic fibrosis	In_vivo_proteome_of_Pseudomonas_aeruginosa_in_airways_of_cystic_fibrosis_patients	Airway fluid	Airway fluid	not available	not available	not available	not available	1	SputumPellet_2015_6_22_UW_PT3sputum_2ndP_5-8-13_trypTXBrij_QE2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	SputumPellet_2015_6_22_UW_PT3sputum_2ndP_5-8-13_trypTXBrij_QE2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Airway fluid
SputumPellet_2015_6_23_UW_PT46sputum_2ndP_5-20-13_labelfree_QE1redo	SputumPellet_2015_6_23_UW_PT46sputum_2ndP_5-20-13_labelfree_QE1redo	Pseudomonas aeruginosa	Airway fluid	not applicable	Cystic fibrosis	In_vivo_proteome_of_Pseudomonas_aeruginosa_in_airways_of_cystic_fibrosis_patients	Airway fluid	Airway fluid	not available	not available	not available	not available	1	SputumPellet_2015_6_23_UW_PT46sputum_2ndP_5-20-13_labelfree_QE1redo	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	SputumPellet_2015_6_23_UW_PT46sputum_2ndP_5-20-13_labelfree_QE1redo.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Airway fluid
SputumPellet_2_7_2014_sputum-10-5-2012_UW_PT3_noSCX_DDA_2	SputumPellet_2_7_2014_sputum-10-5-2012_UW_PT3_noSCX_DDA_2	Pseudomonas aeruginosa	Airway fluid	not applicable	Cystic fibrosis	In_vivo_proteome_of_Pseudomonas_aeruginosa_in_airways_of_cystic_fibrosis_patients	Airway fluid	Airway fluid	not available	not available	not available	not available	1	SputumPellet_2_7_2014_sputum-10-5-2012_UW_PT3_noSCX_DDA_2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	SputumPellet_2_7_2014_sputum-10-5-2012_UW_PT3_noSCX_DDA_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Airway fluid
SputumPellet_2_7_2014_sputum-11-30-2012_UW_PT3_noSCX_DDA_3	SputumPellet_2_7_2014_sputum-11-30-2012_UW_PT3_noSCX_DDA_3	Pseudomonas aeruginosa	Airway fluid	not applicable	Cystic fibrosis	In_vivo_proteome_of_Pseudomonas_aeruginosa_in_airways_of_cystic_fibrosis_patients	Airway fluid	Airway fluid	not available	not available	not available	not available	1	SputumPellet_2_7_2014_sputum-11-30-2012_UW_PT3_noSCX_DDA_3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	SputumPellet_2_7_2014_sputum-11-30-2012_UW_PT3_noSCX_DDA_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Airway fluid
SputumPellet_9_2_2012_Velos_UW_PT3_6-28-sputum_TX_Brij_DDA_1	SputumPellet_9_2_2012_Velos_UW_PT3_6-28-sputum_TX_Brij_DDA_1	Pseudomonas aeruginosa	Airway fluid	not applicable	Cystic fibrosis	In_vivo_proteome_of_Pseudomonas_aeruginosa_in_airways_of_cystic_fibrosis_patients	Airway fluid	Airway fluid	not available	not available	not available	not available	1	SputumPellet_9_2_2012_Velos_UW_PT3_6-28-sputum_TX_Brij_DDA_1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	SputumPellet_9_2_2012_Velos_UW_PT3_6-28-sputum_TX_Brij_DDA_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Airway fluid
SputumPellet_9_2_2012_Velos_UW_PT3_6-28-sputum_TX_Brij_DDA_3	SputumPellet_9_2_2012_Velos_UW_PT3_6-28-sputum_TX_Brij_DDA_3	Pseudomonas aeruginosa	Airway fluid	not applicable	Cystic fibrosis	In_vivo_proteome_of_Pseudomonas_aeruginosa_in_airways_of_cystic_fibrosis_patients	Airway fluid	Airway fluid	not available	not available	not available	not available	1	SputumPellet_9_2_2012_Velos_UW_PT3_6-28-sputum_TX_Brij_DDA_3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	SputumPellet_9_2_2012_Velos_UW_PT3_6-28-sputum_TX_Brij_DDA_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Airway fluid
